4310405EX;2022-06
ContaContabil;InformacaoComplementar1;TipoInformacaoComplementar1;InformacaoComplementar2;TipoInformacaoComplementar2;InformacaoComplementar3;TipoInformacaoComplementar3;InformacaoComplementar4;TipoInformacaoComplementar4;InformacaoComplementar5;TipoInformacaoComplementar5;InformacaoComplementar6;TipoInformacaoComplementar6;Valor;TipoValor;NaturezaValor
521110000;10132;PO;72150211;NR;1800;FR;;;;;;;1398606;ending_balance;D
521110000;10132;PO;72150211;NR;1800;FR;;;;;;;1430000;beginning_balance;D
521110000;10132;PO;72150211;NR;1800;FR;;;;;;;1430000;ending_balance;D
521110000;10132;PO;72155011;NR;1800;FR;;;;;;;10388;beginning_balance;D
521110000;10132;PO;72155011;NR;1800;FR;;;;;;;10388;ending_balance;D
521110000;10132;PO;72155021;NR;1800;FR;;;;;;;6966;beginning_balance;D
521110000;10132;PO;72155021;NR;1800;FR;;;;;;;6966;ending_balance;D
521110000;10132;PO;72155111;NR;1800;FR;;;;;;;170000;beginning_balance;D
521110000;10132;PO;72155111;NR;1800;FR;;;;;;;170000;ending_balance;D
521120101;10131;PO;17115111;NR;1540;FR;1070;CO;;;;;2200000;beginning_balance;C
521120101;10131;PO;17115111;NR;1540;FR;1070;CO;;;;;2200000;ending_balance;C
521120101;10131;PO;17115201;NR;1540;FR;1070;CO;;;;;80000;beginning_balance;C
521120101;10131;PO;17115201;NR;1540;FR;1070;CO;;;;;80000;ending_balance;C
521120101;10131;PO;17215001;NR;1540;FR;1070;CO;;;;;2700000;beginning_balance;C
521120101;10131;PO;17215001;NR;1540;FR;1070;CO;;;;;2700000;ending_balance;C
521120101;10131;PO;17215101;NR;1540;FR;1070;CO;;;;;143992.4;beginning_balance;C
521120101;10131;PO;17215101;NR;1540;FR;1070;CO;;;;;143992.4;ending_balance;C
521120101;10131;PO;17215201;NR;1540;FR;1070;CO;;;;;29623.2;beginning_balance;C
521120101;10131;PO;17215201;NR;1540;FR;1070;CO;;;;;29623.2;ending_balance;C
521129900;10131;PO;11125001;NR;1500;FR;1002;CO;;;;;50052;beginning_balance;C
521129900;10131;PO;11125001;NR;1500;FR;1002;CO;;;;;50052;ending_balance;C
521129900;10131;PO;11125001;NR;1500;FR;1001;CO;;;;;20855;beginning_balance;C
521129900;10131;PO;11125001;NR;1500;FR;1001;CO;;;;;20855;ending_balance;C
521129900;10131;PO;11125001;NR;1500;FR;1002;CO;;;;;12513;beginning_balance;C
521129900;10131;PO;11125001;NR;1500;FR;1002;CO;;;;;12513;ending_balance;C
521210100;10131;PO;13210101;NR;1750;FR;1002;CO;;;;;63.75;beginning_balance;D
521210100;10131;PO;13210101;NR;1750;FR;1002;CO;;;;;63.75;ending_balance;D
521210100;10131;PO;13210101;NR;1019;FR;1002;CO;;;;;192.1;beginning_balance;D
521210100;10131;PO;13210101;NR;1019;FR;1002;CO;;;;;192.1;ending_balance;D
521210100;10131;PO;13210101;NR;1569;FR;1002;CO;;;;;57.11;beginning_balance;D
521210100;10131;PO;13210101;NR;1569;FR;1002;CO;;;;;57.11;ending_balance;D
521210100;10131;PO;17165001;NR;1019;FR;1002;CO;;;;;15000;beginning_balance;D
521210100;10131;PO;17165001;NR;1019;FR;1002;CO;;;;;15000;ending_balance;D
521210100;10131;PO;17195801;NR;1704;FR;1002;CO;;;;;210827.18;beginning_balance;D
521210100;10131;PO;17195801;NR;1704;FR;1002;CO;;;;;210827.18;ending_balance;D
521210100;10131;PO;17215301;NR;1750;FR;1002;CO;;;;;863.57;beginning_balance;D
521210100;10131;PO;17215301;NR;1750;FR;1002;CO;;;;;863.57;ending_balance;D
521210100;10131;PO;17235001;NR;1621;FR;1002;CO;;;;;1320.62;beginning_balance;D
521210100;10131;PO;17235001;NR;1621;FR;1002;CO;;;;;1320.62;ending_balance;D
521210100;10131;PO;17235001;NR;1621;FR;1002;CO;;;;;46540;beginning_balance;D
521210100;10131;PO;17235001;NR;1621;FR;1002;CO;;;;;46540;ending_balance;D
521210100;10131;PO;17235001;NR;1621;FR;1002;CO;;;;;48000;beginning_balance;D
521210100;10131;PO;17235001;NR;1621;FR;1002;CO;;;;;48000;ending_balance;D
521210100;10131;PO;17235001;NR;1621;FR;1002;CO;;;;;50000;beginning_balance;D
521210100;10131;PO;17235001;NR;1621;FR;1002;CO;;;;;50000;ending_balance;D
521210100;10131;PO;17245101;NR;1571;FR;1002;CO;;;;;100000;beginning_balance;D
521210100;10131;PO;17245101;NR;1571;FR;1002;CO;;;;;100000;ending_balance;D
521210100;10131;PO;17249901;NR;1701;FR;1002;CO;;;;;475889.05;beginning_balance;D
521210100;10131;PO;17249901;NR;1701;FR;1002;CO;;;;;475889.05;ending_balance;D
521210100;10131;PO;17249901;NR;1025;FR;1002;CO;;;;;97920;beginning_balance;D
521210100;10131;PO;17249901;NR;1025;FR;1002;CO;;;;;97920;ending_balance;D
521210100;10131;PO;17515001;NR;1540;FR;1070;CO;;;;;400000;ending_balance;D
521210100;10131;PO;17515001;NR;1540;FR;1070;CO;;;;;400000;period_change;D
521210100;10131;PO;24125011;NR;1015;FR;1002;CO;;;;;189900;beginning_balance;D
521210100;10131;PO;24125011;NR;1015;FR;1002;CO;;;;;189900;ending_balance;D
521210100;10131;PO;24149901;NR;1700;FR;1002;CO;;;;;231587.5;beginning_balance;D
521210100;10131;PO;24149901;NR;1700;FR;1002;CO;;;;;231587.5;ending_balance;D
521210100;10131;PO;24149901;NR;1700;FR;1002;CO;;;;;162566.78;beginning_balance;D
521210100;10131;PO;24149901;NR;1700;FR;1002;CO;;;;;162566.78;ending_balance;D
521210100;10131;PO;24149901;NR;1028;FR;1002;CO;;;;;100000;beginning_balance;D
521210100;10131;PO;24149901;NR;1028;FR;1002;CO;;;;;100000;ending_balance;D
521210100;10131;PO;24149901;NR;1029;FR;1002;CO;;;;;320000;beginning_balance;D
521210100;10131;PO;24149901;NR;1029;FR;1002;CO;;;;;320000;ending_balance;D
521210100;10131;PO;24229901;NR;1701;FR;1002;CO;;;;;232202.88;beginning_balance;D
521210100;10131;PO;24229901;NR;1701;FR;1002;CO;;;;;232202.88;ending_balance;D
522110100;10132;PO;31900100;ND;1800;FR;09272;FS;;;;;2531000;beginning_balance;D
522110100;10132;PO;31900100;ND;1800;FR;09272;FS;;;;;2531000;ending_balance;D
522110100;10132;PO;31900300;ND;1800;FR;09272;FS;;;;;799000;beginning_balance;D
522110100;10132;PO;31900300;ND;1800;FR;09272;FS;;;;;799000;ending_balance;D
522110100;10131;PO;31900400;ND;1500;FR;04129;FS;;;;;28120;beginning_balance;D
522110100;10131;PO;31900400;ND;1500;FR;04129;FS;;;;;28120;ending_balance;D
522110100;10131;PO;31900400;ND;1500;FR;08244;FS;;;;;9000;beginning_balance;D
522110100;10131;PO;31900400;ND;1500;FR;08244;FS;;;;;9000;ending_balance;D
522110100;10131;PO;31900400;ND;1500;FR;1002;CO;10301;FS;;;125075;beginning_balance;D
522110100;10131;PO;31900400;ND;1500;FR;1002;CO;10301;FS;;;125075;ending_balance;D
522110100;10131;PO;31900400;ND;1500;FR;1002;CO;10302;FS;;;32600;beginning_balance;D
522110100;10131;PO;31900400;ND;1500;FR;1002;CO;10302;FS;;;32600;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;04122;FS;;;;;9000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;04122;FS;;;;;9000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;04123;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;04123;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;04124;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;04124;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;04126;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;04126;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;04129;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;04129;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;08243;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;08243;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;08244;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;08244;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;13392;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;13392;FS;;;;;1000;ending_balance;D
522110100;20231;PO;31900700;ND;1500;FR;01031;FS;;;;;500;beginning_balance;D
522110100;20231;PO;31900700;ND;1500;FR;01031;FS;;;;;500;ending_balance;D
522110100;20231;PO;31900700;ND;1500;FR;04122;FS;;;;;500;beginning_balance;D
522110100;20231;PO;31900700;ND;1500;FR;04122;FS;;;;;500;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1001;CO;12361;FS;;;2000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1001;CO;12361;FS;;;2000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1001;CO;12365;FS;;;2000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1001;CO;12365;FS;;;2000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1001;CO;12782;FS;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1001;CO;12782;FS;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1540;FR;1070;CO;12361;FS;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1540;FR;1070;CO;12361;FS;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1540;FR;1070;CO;12365;FS;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1540;FR;1070;CO;12365;FS;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1002;CO;10122;FS;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1002;CO;10122;FS;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1002;CO;10301;FS;;;6000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1002;CO;10301;FS;;;6000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1002;CO;10302;FS;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1002;CO;10302;FS;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1002;CO;10304;FS;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1002;CO;10304;FS;;;1000;ending_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1002;CO;10305;FS;;;1000;beginning_balance;D
522110100;10131;PO;31900700;ND;1500;FR;1002;CO;10305;FS;;;1000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;04122;FS;;;;;3400000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;04122;FS;;;;;3400000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;04123;FS;;;;;523000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;04123;FS;;;;;523000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;04124;FS;;;;;108000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;04124;FS;;;;;108000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;04126;FS;;;;;78000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;04126;FS;;;;;78000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;04129;FS;;;;;261000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;04129;FS;;;;;261000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;05122;FS;;;;;14000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;05122;FS;;;;;14000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;08243;FS;;;;;136000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;08243;FS;;;;;136000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;08244;FS;;;;;174000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;08244;FS;;;;;174000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;13392;FS;;;;;26000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;13392;FS;;;;;26000;ending_balance;D
522110100;20231;PO;31901100;ND;1500;FR;01031;FS;;;;;553000;beginning_balance;D
522110100;20231;PO;31901100;ND;1500;FR;01031;FS;;;;;553000;ending_balance;D
522110100;20231;PO;31901100;ND;1500;FR;04122;FS;;;;;246000;beginning_balance;D
522110100;20231;PO;31901100;ND;1500;FR;04122;FS;;;;;246000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1001;CO;12361;FS;;;243000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1001;CO;12361;FS;;;243000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1001;CO;12365;FS;;;221000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1001;CO;12365;FS;;;221000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1001;CO;12782;FS;;;337000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1001;CO;12782;FS;;;337000;ending_balance;D
522110100;10131;PO;31901100;ND;1540;FR;1070;CO;12361;FS;;;1852000;beginning_balance;D
522110100;10131;PO;31901100;ND;1540;FR;1070;CO;12361;FS;;;1852000;ending_balance;D
522110100;10131;PO;31901100;ND;1540;FR;1070;CO;12365;FS;;;1655000;beginning_balance;D
522110100;10131;PO;31901100;ND;1540;FR;1070;CO;12365;FS;;;1655000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1002;CO;10122;FS;;;380000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1002;CO;10122;FS;;;380000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1002;CO;10301;FS;;;1060358;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1002;CO;10301;FS;;;1060358;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1002;CO;10302;FS;;;620563;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1002;CO;10302;FS;;;620563;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1002;CO;10304;FS;;;22000;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1002;CO;10304;FS;;;22000;ending_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1002;CO;10305;FS;;;134904;beginning_balance;D
522110100;10131;PO;31901100;ND;1500;FR;1002;CO;10305;FS;;;134904;ending_balance;D
522110100;10132;PO;31901100;ND;1800;FR;09122;FS;;;;;10000;beginning_balance;D
522110100;10132;PO;31901100;ND;1800;FR;09122;FS;;;;;10000;ending_balance;D
522110100;10131;PO;31901100;ND;1660;FR;08244;FS;;;;;30000;beginning_balance;D
522110100;10131;PO;31901100;ND;1660;FR;08244;FS;;;;;30000;ending_balance;D
522110100;10131;PO;31901100;ND;1701;FR;04129;FS;;;;;15000;beginning_balance;D
522110100;10131;PO;31901100;ND;1701;FR;04129;FS;;;;;15000;ending_balance;D
522110100;10131;PO;31901100;ND;1621;FR;10301;FS;;;;;74547.25;beginning_balance;D
522110100;10131;PO;31901100;ND;1621;FR;10301;FS;;;;;74547.25;ending_balance;D
522110100;10131;PO;31901100;ND;1621;FR;10302;FS;;;;;20000;beginning_balance;D
522110100;10131;PO;31901100;ND;1621;FR;10302;FS;;;;;20000;ending_balance;D
522110100;10131;PO;31901100;ND;1621;FR;10301;FS;;;;;10416.93;beginning_balance;D
522110100;10131;PO;31901100;ND;1621;FR;10301;FS;;;;;10416.93;ending_balance;D
522110100;10131;PO;31901100;ND;1621;FR;10301;FS;;;;;48000;beginning_balance;D
522110100;10131;PO;31901100;ND;1621;FR;10301;FS;;;;;48000;ending_balance;D
522110100;10131;PO;31901100;ND;1600;FR;10301;FS;;;;;636000;beginning_balance;D
522110100;10131;PO;31901100;ND;1600;FR;10301;FS;;;;;636000;ending_balance;D
522110100;10131;PO;31901100;ND;1600;FR;10305;FS;;;;;67096;beginning_balance;D
522110100;10131;PO;31901100;ND;1600;FR;10305;FS;;;;;67096;ending_balance;D
522110100;10131;PO;31901300;ND;1500;FR;04122;FS;;;;;225000;beginning_balance;D
522110100;10131;PO;31901300;ND;1500;FR;04122;FS;;;;;225000;ending_balance;D
522110100;10131;PO;31901300;ND;1500;FR;04123;FS;;;;;13000;beginning_balance;D
522110100;10131;PO;31901300;ND;1500;FR;04123;FS;;;;;13000;ending_balance;D
522110100;10131;PO;31901300;ND;1500;FR;08243;FS;;;;;27000;beginning_balance;D
522110100;10131;PO;31901300;ND;1500;FR;08243;FS;;;;;27000;ending_balance;D
522110100;10131;PO;31901300;ND;1500;FR;28846;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31901300;ND;1500;FR;28846;FS;;;;;1000;ending_balance;D
522110100;20231;PO;31901300;ND;1500;FR;01031;FS;;;;;116000;beginning_balance;D
522110100;20231;PO;31901300;ND;1500;FR;01031;FS;;;;;116000;ending_balance;D
522110100;20231;PO;31901300;ND;1500;FR;04122;FS;;;;;34000;beginning_balance;D
522110100;20231;PO;31901300;ND;1500;FR;04122;FS;;;;;34000;ending_balance;D
522110100;10131;PO;31901300;ND;1500;FR;1001;CO;12361;FS;;;20000;beginning_balance;D
522110100;10131;PO;31901300;ND;1500;FR;1001;CO;12361;FS;;;20000;ending_balance;D
522110100;10131;PO;31901300;ND;1500;FR;1002;CO;10122;FS;;;41000;beginning_balance;D
522110100;10131;PO;31901300;ND;1500;FR;1002;CO;10122;FS;;;41000;ending_balance;D
522110100;10131;PO;31901300;ND;1500;FR;1002;CO;10301;FS;;;124000;beginning_balance;D
522110100;10131;PO;31901300;ND;1500;FR;1002;CO;10301;FS;;;124000;ending_balance;D
522110100;10131;PO;31901300;ND;1500;FR;1002;CO;10305;FS;;;23000;beginning_balance;D
522110100;10131;PO;31901300;ND;1500;FR;1002;CO;10305;FS;;;23000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;04122;FS;;;;;105000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;04122;FS;;;;;105000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;04123;FS;;;;;11000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;04123;FS;;;;;11000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;04124;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;04124;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;04126;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;04126;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;04129;FS;;;;;5000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;04129;FS;;;;;5000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;08243;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;08243;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;08244;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;08244;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;13392;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;13392;FS;;;;;1000;ending_balance;D
522110100;20231;PO;31901600;ND;1500;FR;04122;FS;;;;;1000;beginning_balance;D
522110100;20231;PO;31901600;ND;1500;FR;04122;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1001;CO;12361;FS;;;2000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1001;CO;12361;FS;;;2000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1001;CO;12365;FS;;;2000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1001;CO;12365;FS;;;2000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1001;CO;12782;FS;;;9000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1001;CO;12782;FS;;;9000;ending_balance;D
522110100;10131;PO;31901600;ND;1540;FR;1070;CO;12361;FS;;;1000;beginning_balance;D
522110100;10131;PO;31901600;ND;1540;FR;1070;CO;12361;FS;;;1000;ending_balance;D
522110100;10131;PO;31901600;ND;1540;FR;1070;CO;12365;FS;;;1000;beginning_balance;D
522110100;10131;PO;31901600;ND;1540;FR;1070;CO;12365;FS;;;1000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1002;CO;10122;FS;;;1000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1002;CO;10122;FS;;;1000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1002;CO;10301;FS;;;137000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1002;CO;10301;FS;;;137000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1002;CO;10302;FS;;;3000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1002;CO;10302;FS;;;3000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1002;CO;10304;FS;;;1000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1002;CO;10304;FS;;;1000;ending_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1002;CO;10305;FS;;;1000;beginning_balance;D
522110100;10131;PO;31901600;ND;1500;FR;1002;CO;10305;FS;;;1000;ending_balance;D
522110100;10131;PO;31909100;ND;1500;FR;28846;FS;;;;;200000;beginning_balance;D
522110100;10131;PO;31909100;ND;1500;FR;28846;FS;;;;;200000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;04122;FS;;;;;9000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;04122;FS;;;;;9000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;04123;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;04123;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;04124;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;04124;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;04126;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;04126;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;04129;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;04129;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;08243;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;08243;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;08244;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;08244;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;13392;FS;;;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;13392;FS;;;;;1000;ending_balance;D
522110100;20231;PO;31909400;ND;1500;FR;01031;FS;;;;;1000;beginning_balance;D
522110100;20231;PO;31909400;ND;1500;FR;01031;FS;;;;;1000;ending_balance;D
522110100;20231;PO;31909400;ND;1500;FR;04122;FS;;;;;1000;beginning_balance;D
522110100;20231;PO;31909400;ND;1500;FR;04122;FS;;;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1001;CO;12361;FS;;;2000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1001;CO;12361;FS;;;2000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1001;CO;12365;FS;;;2000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1001;CO;12365;FS;;;2000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1001;CO;12782;FS;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1001;CO;12782;FS;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1540;FR;1070;CO;12361;FS;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1540;FR;1070;CO;12361;FS;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1540;FR;1070;CO;12365;FS;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1540;FR;1070;CO;12365;FS;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1002;CO;10122;FS;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1002;CO;10122;FS;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1002;CO;10301;FS;;;6000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1002;CO;10301;FS;;;6000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1002;CO;10302;FS;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1002;CO;10302;FS;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1002;CO;10304;FS;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1002;CO;10304;FS;;;1000;ending_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1002;CO;10305;FS;;;1000;beginning_balance;D
522110100;10131;PO;31909400;ND;1500;FR;1002;CO;10305;FS;;;1000;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;04122;FS;;;;;313000;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;04122;FS;;;;;313000;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;04123;FS;;;;;59000;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;04123;FS;;;;;59000;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;04124;FS;;;;;13000;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;04124;FS;;;;;13000;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;04126;FS;;;;;13000;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;04126;FS;;;;;13000;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;04129;FS;;;;;28000;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;04129;FS;;;;;28000;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;08244;FS;;;;;33000;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;08244;FS;;;;;33000;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;09272;FS;;;;;654000;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;09272;FS;;;;;654000;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;13392;FS;;;;;3640;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;13392;FS;;;;;3640;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;28846;FS;;;;;20000;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;28846;FS;;;;;20000;ending_balance;D
522110100;20231;PO;31911300;ND;1500;FR;04122;FS;;;;;13000;beginning_balance;D
522110100;20231;PO;31911300;ND;1500;FR;04122;FS;;;;;13000;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;1001;CO;12272;FS;;;603986.57;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;1001;CO;12272;FS;;;603986.57;ending_balance;D
522110100;10131;PO;31911300;ND;1500;FR;1001;CO;12361;FS;;;29460;beginning_balance;D
522110100;10131;PO;31911300;ND;1500;FR;1001;CO;12361;FS;;;29460;ending_balance;D
